id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,basin,region,lga,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_class,waterpoint_type,year_recorded
65260,0.0,2013-02-23,NETHERLANDS,0.0,DWE,33.54896675,-2.96831503,LAKE VICTORIA,SHINYANGA,MASWA,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
6153,0.0,2013-01-30,FINLAND GOVERNMENT,-56.0,FINLAND GOVERNMENT,39.71301659,-9.72777127,RUVUMA / SOUTHERN COAST,LINDI,LINDI RURAL,1,False,VWC,False,1986.0,OTHER,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
34233,3000.0,2011-03-16,ROMAN,1040.0,DWE,35.09839427,-9.90097716,LAKE NYASA,IRINGA,LUDEWA,180,True,VWC,False,1986.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
873,0.0,2013-02-07,FIN WATER,345.0,FIN WATER,38.422849600000006,-10.8887769,RUVUMA / SOUTHERN COAST,MTWARA,NANYUMBU,59,False,VWC,True,1978.0,OTHER,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,OTHER,2013
24567,0.0,2011-03-08,AFRICAN,349.0,KUWAIT,37.61227775,-6.14022155,WAMI / RUVU,MOROGORO,MVOMERO,89,True,VWC,True,2010.0,SUBMERSIBLE,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2011
20024,200.0,2011-04-18,RC CHURCH/CENTR,1543.0,RC CHURCH/CENTRAL GOVER,35.17581074,-9.21392622,RUFIJI,IRINGA,NJOMBE,200,True,VWC,True,1999.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
46539,0.0,2013-01-19,FINI WATER,319.0,FINI WATER,38.49531084,-10.28313057,RUVUMA / SOUTHERN COAST,LINDI,NACHINGWEA,580,True,VWC,False,1988.0,OTHER,USER-GROUP,NEVER PAY,MILKY,ENOUGH,GROUNDWATER,OTHER,2013
14635,0.0,2012-10-26,HESAWA,1263.0,HESAWA,34.264360499999995,-1.39975538,LAKE VICTORIA,MARA,TARIME,250,True,VWC,True,1988.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2012
29072,0.0,2013-04-04,KILLFLORA,1188.0,KILLFLORA/ COMMUNITY,36.8565215,-3.35542197,PANGANI,ARUSHA,MERU,57,True,WATER AUTHORITY,True,2005.0,GRAVITY,COMMERCIAL,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
35356,0.0,2011-01-08,DANIDA,0.0,CENTRAL GOVERNMENT,33.97137308,-9.48468709,LAKE NYASA,MBEYA,KYELA,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
936,0.0,2013-02-06,BGM,0.0,BGM,32.68522855,-3.86825022,LAKE VICTORIA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,OTHER,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,OTHER,2013
68838,0.0,2011-02-25,UNKNOWN,-43.0,UNKNOWN,39.62563315,-7.98120789,RUFIJI,PWANI,MAFIA,90,True,VWC,False,2006.0,OTHER,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,OTHER,2011
69715,0.0,2011-08-02,UNKNOWN,0.0,UNKNOWN,33.57952206,-9.24843926,LAKE NYASA,MBEYA,RUNGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
21190,0.0,2011-07-24,WSDP,0.0,DWE,33.039211800000004,-2e-08,LAKE VICTORIA,SHINYANGA,BARIADI,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
32469,5000.0,2013-07-03,ISF,506.0,ISF,38.05683573,-4.30958726,PANGANI,KILIMANJARO,SAME,120,True,WATER AUTHORITY,True,2012.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
73330,0.0,2013-03-10,KILIWATER,906.0,KILIWATER,37.62334148,-3.36604774,PANGANI,KILIMANJARO,ROMBO,1,True,COMPANY,True,2003.0,GRAVITY,COMMERCIAL,MONTHLY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
56572,3000.0,2013-01-30,TCRS,1577.0,TCRS,34.85094686,-4.39979486,INTERNAL,SINGIDA,IRAMBA,495,True,WUG,True,1997.0,HANDPUMP,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
69285,0.0,2013-01-28,TCRS,1560.0,TCRS,34.91341128,-4.26930813,INTERNAL,SINGIDA,IRAMBA,216,True,VWC,True,1998.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
2874,0.0,2013-02-20,SHAWASA,930.0,SHAWASA,36.87627907,-3.59583972,PANGANI,MANYARA,SIMANJIRO,200,True,VWC,True,2010.0,HANDPUMP,USER-GROUP,UNKNOWN,SALTY,DRY,GROUNDWATER,HAND PUMP,2013
16767,0.0,2011-07-27,GOVERNMENT OF TANZANIA,1300.0,RWE,33.00185396,-2.05723921,LAKE VICTORIA,MWANZA,UKEREWE,300,True,VWC,True,1982.0,OTHER,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
59037,0.0,2013-01-20,DISTRICT COUNCIL,258.0,DDCA,38.91084291,-10.4786575,RUVUMA / SOUTHERN COAST,LINDI,RUANGWA,4200,True,VWC,True,1994.5,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2013
9209,0.0,2013-01-29,NORAD,1031.0,DWE,29.89782942,-4.85547331,LAKE TANGANYIKA,KIGOMA,KIGOMA RURAL,233,False,WUG,True,1984.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2013
48673,0.0,2011-07-25,HIFAB,0.0,HESAWA,33.33084105,-3.07294186,LAKE VICTORIA,MWANZA,KWIMBA,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2011
11376,0.0,2011-07-11,EUROPEAN UNION,0.0,ACTION CONTRE LA FAIM,31.32186031,-2.72010089,LAKE TANGANYIKA,KAGERA,BIHARAMULO,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
63473,500.0,2011-03-18,DHV,730.0,RWE,37.44037106,-7.03311099,WAMI / RUVU,MOROGORO,MVOMERO,1,True,VWC,True,1980.0,HANDPUMP,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
33718,0.0,2013-04-04,GOVERNMENT OF TANZANIA,778.0,GOVERNMENT,37.35454403,-3.39732351,PANGANI,KILIMANJARO,MOSHI RURAL,1,True,WATER AUTHORITY,True,1976.0,GRAVITY,COMMERCIAL,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
64374,30.0,2011-02-16,PLAN INT,137.0,DDCA,38.95896531,-7.18781273,WAMI / RUVU,PWANI,KISARAWE,1,True,VWC,False,2001.0,HANDPUMP,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
20557,0.0,2011-02-19,COLONY,307.0,COLONY,38.8149379,-7.19912616,WAMI / RUVU,PWANI,KISARAWE,2000,True,VWC,False,2006.0,OTHER,USER-GROUP,NEVER PAY,GOOD,SEASONAL,GROUNDWATER,HAND PUMP,2011
63068,1000.0,2013-08-02,DANIDA,364.0,DANIDA,34.80933428,-11.30975203,LAKE NYASA,RUVUMA,MBINGA,120,True,VWC,True,1992.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
40865,500.0,2013-02-10,OXFAM,1270.0,OXFAM,30.07459438,-4.26457969,LAKE TANGANYIKA,KIGOMA,KASULU,740,True,WATER AUTHORITY,False,1994.0,HANDPUMP,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
247,2000.0,2013-11-03,OIKOS E.AFRIKA,1443.0,COMMUNITY,36.8461499,-3.14951756,INTERNAL,ARUSHA,MERU,150,True,VWC,True,2009.0,SUBMERSIBLE,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
22514,0.0,2011-03-28,GOVERNMENT OF TANZANIA,1247.0,DWE,38.35178406,-4.9006428,PANGANI,TANGA,LUSHOTO,1,True,VWC,True,1972.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
69849,0.0,2011-03-15,ROMAN,1382.0,WANAN,34.87632584,-10.07902772,LAKE NYASA,IRINGA,LUDEWA,56,True,VWC,False,2007.0,GRAVITY,USER-GROUP,ON FAILURE,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
33102,0.0,2012-10-27,WATER AID /SEMA,0.0,WATER AID /SEMA,32.13360016,-4.91220832,LAKE TANGANYIKA,TABORA,URAMBO,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2012
30549,0.0,2013-02-08,NORAD,1371.0,RWE,30.91671778,-2.93052766,LAKE TANGANYIKA,KIGOMA,KIBONDO,230,True,VWC,False,1988.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
16753,0.0,2011-04-02,GOVERNMENT OF TANZANIA,1187.0,DWE,38.36304265,-4.794678500000002,PANGANI,TANGA,LUSHOTO,1,True,VWC,True,2007.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
71400,0.0,2013-03-16,0,-14.0,0,39.52628467,-6.98681495,WAMI / RUVU,DAR ES SALAAM,TEMEKE,140,True,VWC,False,1970.0,MOTORPUMP,USER-GROUP,NEVER PAY,SALTY,DRY,GROUNDWATER,OTHER,2013
33403,0.0,2011-03-05,DHV\NORP,324.0,DHV,35.8097104,-8.78233914,RUFIJI,MOROGORO,KILOMBERO,300,True,VWC,True,1997.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
21798,200.0,2013-02-15,KIDP,1239.0,KIDP,30.13891635,-4.54717602,LAKE TANGANYIKA,KIGOMA,KASULU,350,True,WATER AUTHORITY,True,1996.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2013
20721,0.0,2012-10-07,GOVERNMENT OF TANZANIA,0.0,GOVERNMENT,33.06748333,-3.49501304,LAKE VICTORIA,SHINYANGA,SHINYANGA RURAL,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2012
32707,0.0,2011-07-21,HESAWA,0.0,DWE,33.16424584,-2.61529938,LAKE VICTORIA,MWANZA,MAGU,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
2923,0.0,2012-10-22,RURAL WATER SUPPLY AND SANITAT,0.0,DWE,32.26478813,-3.3703797,LAKE TANGANYIKA,SHINYANGA,BUKOMBE,0,True,WUG,True,0.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,OTHER,2012
67831,0.0,2011-08-14,OMARY ISSA,0.0,COMMUNITY,33.01194758,-2e-08,LAKE TANGANYIKA,MWANZA,GEITA,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
59754,300.0,2013-02-26,GERMANY REPUBLI,1403.0,CES,37.19521987,-3.21512144,PANGANI,KILIMANJARO,HAI,55,True,WATER BOARD,True,1995.0,GRAVITY,USER-GROUP,OTHER,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
35196,3000.0,2011-03-18,DANIDA,1943.0,DANID,34.76799303,-9.72477869,LAKE NYASA,IRINGA,LUDEWA,63,True,VWC,False,2004.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
26403,0.0,2013-02-16,DANIDA,1715.0,DANIDA,30.05696468,-4.48680909,LAKE TANGANYIKA,KIGOMA,KASULU,450,True,WATER AUTHORITY,True,2004.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,IMPROVED SPRING,2013
38262,2000.0,2013-01-29,TCRS,1478.0,TCRS,34.77672799,-4.37002992,INTERNAL,SINGIDA,IRAMBA,165,True,VWC,True,1997.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
47746,0.0,2013-01-19,DWSP,0.0,DWE,33.039211800000004,-2e-08,LAKE VICTORIA,SHINYANGA,BARIADI,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2013
15274,0.0,2013-03-02,GOVERNMENT OF TANZANIA,1337.0,CENTRAL GOVT,37.68298237,-3.69989486,PANGANI,KILIMANJARO,MWANGA,82,True,VWC,False,1972.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
31525,30.0,2011-02-26,JAICA,36.0,JAICA,39.29240882,-6.980774,WAMI / RUVU,PWANI,MKURANGA,6922,True,VWC,False,2010.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
60960,0.0,2013-03-30,NCAA,1063.0,NCAA,35.2820735,-3.33891106,INTERNAL,ARUSHA,NGORONGORO,160,True,VWC,True,2003.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
65784,0.0,2011-03-06,I WASH,350.0,LOCAL TE,37.7132576,-6.05274038,WAMI / RUVU,MOROGORO,MVOMERO,1,True,VWC,True,1996.0,OTHER,USER-GROUP,NEVER PAY,SALTY,INSUFFICIENT,GROUNDWATER,OTHER,2011
62754,0.0,2013-01-31,GEN,34.0,GEN,39.66551459,-9.55936432,RUVUMA / SOUTHERN COAST,LINDI,LINDI RURAL,1,False,VWC,False,2011.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2013
29093,500.0,2013-02-25,TASAF,664.0,CJEJOW CONSTRUCTION,36.17345222,-11.32588423,RUVUMA / SOUTHERN COAST,RUVUMA,NAMTUMBO,200,True,WUG,False,2006.0,HANDPUMP,USER-GROUP,MONTHLY,GOOD,DRY,GROUNDWATER,HAND PUMP,2013
34854,0.0,2013-02-07,BGM,0.0,BGM,32.68718126,-3.87090796,LAKE VICTORIA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,OTHER,COMMERCIAL,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,OTHER,2013
48681,0.0,2013-01-29,UNKNOWN,1554.0,UNKNOWN,34.90079184,-5.06376445,INTERNAL,SINGIDA,SINGIDA RURAL,1,True,VWC,True,1980.0,OTHER,USER-GROUP,UNKNOWN,UNKNOWN,DRY,GROUNDWATER,OTHER,2013
10776,0.0,2011-04-10,UNKNOWN,0.0,UNKNOWN,34.01767174,-8.8505872,RUFIJI,MBEYA,MBARALI,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,SEASONAL,SURFACE,COMMUNAL STANDPIPE,2011
6743,50.0,2011-02-25,FINLAND,97.0,DWE,38.85478272,-6.77779865,WAMI / RUVU,PWANI,KIBAHA,150,True,VWC,True,1986.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
45227,0.0,2011-08-03,HESAWA,1213.0,DWE,33.07318615,-2.07346941,LAKE VICTORIA,MWANZA,UKEREWE,500,True,VWC,True,1991.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
30267,0.0,2013-02-03,UNKNOWN,1572.0,UNKNOWN,34.79058756,-5.06971903,INTERNAL,SINGIDA,SINGIDA RURAL,1,True,VWC,True,1990.0,OTHER,USER-GROUP,UNKNOWN,UNKNOWN,DRY,GROUNDWATER,OTHER,2013
23140,0.0,2013-04-04,GOVERNMENT OF TANZANIA,873.0,GOVERNMENT,37.54575315,-3.3790797999999995,PANGANI,KILIMANJARO,MOSHI RURAL,1,True,WATER AUTHORITY,True,2011.0,GRAVITY,COMMERCIAL,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
57490,0.0,2011-03-10,GOVERNMENT OF TANZANIA,176.0,DWE,38.66469876,-5.29399901,PANGANI,TANGA,MUHEZA,200,True,VWC,False,1983.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
4504,100.0,2013-02-09,UNKNOWN,1418.0,UNKNOWN,34.62796931,-5.17132254,INTERNAL,SINGIDA,SINGIDA RURAL,1,True,VWC,True,2000.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
19727,1000.0,2011-03-02,DANIDA,1610.0,DANID,35.57618986,-7.92504744,RUFIJI,IRINGA,IRINGA RURAL,1,True,VWC,True,1983.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
71984,0.0,2013-02-24,CDTF,1362.0,DWE,35.28714779999999,-9.81300138,LAKE NYASA,RUVUMA,SONGEA RURAL,60,True,VWC,True,1994.0,GRAVITY,USER-GROUP,ON FAILURE,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2013
43209,0.0,2011-03-18,ISLAMIC FOUND,-25.0,IS,38.89889818,-6.44743334,WAMI / RUVU,PWANI,BAGAMOYO,2000,True,PARASTATAL,False,2010.0,HANDPUMP,PARASTATAL,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
72753,100.0,2013-03-16,0,60.0,0,39.08541154,-6.9764184999999985,WAMI / RUVU,DAR ES SALAAM,ILALA,100,True,PRIVATE OPERATOR,False,2010.0,SUBMERSIBLE,COMMERCIAL,PER BUCKET,SALTY,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
61572,0.0,2013-01-17,WFP/USAID/TNT,1054.0,HAPA SINGIDA,34.55080131,-3.98175051,INTERNAL,SINGIDA,IRAMBA,586,True,PARASTATAL,True,2008.0,GRAVITY,PARASTATAL,NEVER PAY,GOOD,SEASONAL,SURFACE,COMMUNAL STANDPIPE,2013
18543,2000.0,2013-02-17,GOVERNMENT OF TANZANIA,1606.0,DWE,30.02857061,-4.63323278,LAKE TANGANYIKA,KIGOMA,KASULU,850,True,WATER AUTHORITY,False,2002.0,GRAVITY,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,IMPROVED SPRING,2013
56348,50.0,2013-01-23,FINW,346.0,FINW,39.54013542,-10.7305854,RUVUMA / SOUTHERN COAST,MTWARA,TANDAHIMBA,250,True,WATER BOARD,True,1982.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,SEASONAL,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
66707,0.0,2012-10-08,DWSP,0.0,DWE,33.53436366,-3.6032519,INTERNAL,SHINYANGA,SHINYANGA URBAN,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,UNKNOWN,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2012
7133,0.0,2011-03-03,ROMAN,2330.0,COMMU,34.26366097,-9.26711014,LAKE NYASA,IRINGA,MAKETE,40,True,VWC,False,2002.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
46267,0.0,2011-03-24,DED,-19.0,DW,38.96734913,-6.47709579,WAMI / RUVU,PWANI,BAGAMOYO,100,True,VWC,False,2009.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
68267,0.0,2013-02-19,DMDD,1859.0,DMDD,35.40174268,-4.50405125,INTERNAL,MANYARA,HANANG,261,True,VWC,True,2002.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
37601,0.0,2013-06-03,GOVERNMENT OF TANZANIA,1221.0,COMMUNITY,36.90029753,-3.35291723,PANGANI,ARUSHA,MERU,59,True,VWC,True,2008.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
31118,500.0,2011-04-03,SHIPO,1516.0,SHIPO,35.06395026,-8.89579787,RUFIJI,IRINGA,NJOMBE,40,True,VWC,False,2010.0,ROPE PUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
54582,0.0,2011-03-15,SOLIDARM,290.0,DWE,36.16354089,-8.927418,RUFIJI,MOROGORO,ULANGA,1,True,VWC,True,2009.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
50499,2000.0,2011-03-06,SHIPO,1582.0,SHIPO,35.17591206,-9.59592576,RUFIJI,IRINGA,NJOMBE,45,True,WUA,False,2008.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
73245,0.0,2012-10-24,WORLD VISION,0.0,DWE,32.90600416,-4.08628218,INTERNAL,TABORA,NZEGA,0,True,VWC,False,0.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,SEASONAL,GROUNDWATER,HAND PUMP,2012
43554,0.0,2012-10-25,MINISTRY OF WATER,1200.0,WIZARA YA MAJI,33.88820559,-1.25186776,LAKE VICTORIA,MARA,RORYA,245,True,VWC,False,1985.0,SUBMERSIBLE,USER-GROUP,UNKNOWN,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2012
44886,50.0,2013-01-19,WFP,872.0,SEMA,35.11790502,-5.77076623,INTERNAL,SINGIDA,MANYONI,2200,True,VWC,False,2003.0,HANDPUMP,USER-GROUP,PER BUCKET,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2013
58787,50.0,2011-03-16,PRIVATE INDIVIDUAL,168.0,WU,38.36630027,-6.63545779,WAMI / RUVU,PWANI,BAGAMOYO,15,False,WUA,True,2004.0,SUBMERSIBLE,COMMERCIAL,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
65470,0.0,2013-02-01,NORAD,1836.0,NORAD,31.51968477,-7.84492064,LAKE RUKWA,RUKWA,SUMBAWANGA URBAN,1200,True,VWC,True,1975.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,DRY,SURFACE,COMMUNAL STANDPIPE,2013
66541,0.0,2011-07-24,HESAWA,0.0,HESAWA,33.01194758,-2e-08,LAKE VICTORIA,MWANZA,GEITA,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
62766,0.0,2011-04-01,WATER,0.0,COMMU,35.74618098,-6.32657895,RUFIJI,DODOMA,DODOMA URBAN,0,True,VWC,False,0.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2011
29942,0.0,2012-10-22,RWSSP,0.0,DWE,32.51375178,-4.00353365,LAKE TANGANYIKA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,OTHER,USER-GROUP,UNKNOWN,MILKY,DRY,GROUNDWATER,OTHER,2012
65418,0.0,2011-07-18,NDRDP,0.0,DED,30.58380415,-2.72029429,LAKE VICTORIA,KAGERA,NGARA,0,True,VWC,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
36825,0.0,2013-02-15,RC MISSION,1278.0,TCRS,30.96080928,-3.27653212,LAKE TANGANYIKA,KIGOMA,KIBONDO,500,True,TRUST,False,2001.0,HANDPUMP,COMMERCIAL,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
24795,600.0,2012-10-23,KANISA LA MENONITE,1209.0,MTN,34.07145727,-1.12785841,LAKE VICTORIA,MARA,TARIME,500,True,PRIVATE OPERATOR,False,1985.0,SUBMERSIBLE,USER-GROUP,MONTHLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2012
34639,500.0,2011-03-18,CONCERN,1989.0,CONCERN,34.56742601,-9.26292733,RUFIJI,IRINGA,NJOMBE,30,True,VWC,True,1988.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
25307,10.0,2013-03-04,PRIVATE INDIVIDUAL,1502.0,DMDD,35.69972382,-3.30570452,INTERNAL,ARUSHA,KARATU,280,True,VWC,True,1981.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2013
6492,0.0,2012-10-25,RIDEP,0.0,DWE,33.01194758,-2e-08,LAKE VICTORIA,MWANZA,MAGU,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,OTHER,2012
71237,0.0,2012-10-10,RWSSP,0.0,WEDECO,34.25856322,-3.23694522,INTERNAL,SHINYANGA,MEATU,0,True,WUG,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2012
14515,0.0,2013-03-24,MAGADINI-MAKIWARU WATER,1357.0,MAGADINI-MAKIWARU WA,37.00673348,-3.20440252,PANGANI,KILIMANJARO,SIHA,1,True,WATER BOARD,True,2006.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
12655,0.0,2011-03-30,IRISH AI,265.0,DWE,36.92074512,-7.76846917,RUFIJI,MOROGORO,KILOMBERO,150,True,WUA,True,2003.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
9102,0.0,2011-08-15,MINISTRY OF WATER,0.0,DWE,33.2181747,-2.71993867,LAKE VICTORIA,MWANZA,KWIMBA,0,True,VWC,True,0.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2011
